timestamp,ambient_c,pump_vibration_mm_s,hvac_compressor_kw,solar_inverter_kw
2026-07-10 10:23,41.93,2.412,12.139,72.961
2026-07-10 10:24,42.01,2.224,11.976,73.802
2026-07-10 10:25,42.34,2.253,12.029,73.95
2026-07-10 10:26,42.43,2.321,12.684,74.229
2026-07-10 10:27,42.41,2.127,12.459,73.992
2026-07-10 10:28,42.25,2.246,12.604,73.764
2026-07-10 10:29,42.2,2.337,12.397,74.499
2026-07-10 10:30,42.77,2.159,12.218,73.331
2026-07-10 10:31,42.33,2.386,12.237,75.479
2026-07-10 10:32,42.99,2.331,11.648,75.291
2026-07-10 10:33,42.43,2.286,12.549,75.81
2026-07-10 10:34,42.94,2.166,12.763,75.069
2026-07-10 10:35,43.38,2.356,13.08,75.042
2026-07-10 10:36,43.15,2.452,12.177,77.56
2026-07-10 10:37,43.37,2.336,12.691,75.917
2026-07-10 10:38,43.06,2.43,13.255,75.132
2026-07-10 10:39,42.63,2.328,12.379,77.003
2026-07-10 10:40,42.63,2.253,12.528,76.707
2026-07-10 10:41,43.64,2.366,12.984,77.248
2026-07-10 10:42,43.57,2.359,12.486,76.329
2026-07-10 10:43,43.18,2.276,12.692,76.05
2026-07-10 10:44,43.88,2.165,13.14,77.473
2026-07-10 10:45,43.53,2.247,12.794,77.429
2026-07-10 10:46,43.33,2.43,12.887,78.955
2026-07-10 10:47,43.34,2.424,12.859,76.829
2026-07-10 10:48,43.54,2.545,12.22,78.992
2026-07-10 10:49,43.42,2.369,12.504,78.195
2026-07-10 10:50,43.62,2.364,13.058,77.535
2026-07-10 10:51,43.01,2.375,12.66,79.501
2026-07-10 10:52,43.61,2.195,12.815,78.312
2026-07-10 10:53,43.36,2.373,13.147,80.229
2026-07-10 10:54,43.3,2.453,12.604,79.154
2026-07-10 10:55,43.3,2.385,13.004,80.354
2026-07-10 10:56,43.1,2.182,12.64,78.964
2026-07-10 10:57,43.57,2.454,12.119,79.747
2026-07-10 10:58,43.5,2.381,12.492,79.698
2026-07-10 10:59,43.43,2.405,12.904,79.891
2026-07-10 11:00,43.47,2.405,12.479,54.066
2026-07-10 11:01,43.85,2.436,12.332,53.767
2026-07-10 11:02,43.61,2.356,12.725,54.701
2026-07-10 11:03,44.0,2.464,13.338,54.419
2026-07-10 11:04,43.51,2.276,12.694,55.224
2026-07-10 11:05,43.21,2.32,12.693,56.268
2026-07-10 11:06,43.65,2.408,13.254,55.457
2026-07-10 11:07,44.39,2.418,13.277,55.609
2026-07-10 11:08,43.81,2.353,13.038,55.569
2026-07-10 11:09,43.76,2.426,12.91,54.854
2026-07-10 11:10,44.18,2.378,13.09,56.43
2026-07-10 11:11,43.98,2.276,13.455,55.897
2026-07-10 11:12,43.87,2.362,12.326,56.185
2026-07-10 11:13,43.99,2.462,12.83,56.004
2026-07-10 11:14,44.26,2.372,13.428,55.616
2026-07-10 11:15,44.68,2.538,12.817,55.842
2026-07-10 11:16,44.06,2.382,12.975,55.765
2026-07-10 11:17,44.04,2.471,13.079,56.658
2026-07-10 11:18,44.3,2.397,13.293,55.738
2026-07-10 11:19,44.11,2.541,13.072,56.561
2026-07-10 11:20,44.86,2.322,13.216,57.012
2026-07-10 11:21,44.12,2.409,12.743,56.631
2026-07-10 11:22,44.36,2.353,13.277,57.117
2026-07-10 11:23,44.38,2.347,13.492,56.956
2026-07-10 11:24,44.2,2.301,12.896,56.783
2026-07-10 11:25,44.55,2.275,13.686,55.753
2026-07-10 11:26,44.73,2.364,12.88,57.144
2026-07-10 11:27,44.66,2.333,12.39,57.791
2026-07-10 11:28,44.81,2.482,13.66,56.39
2026-07-10 11:29,44.54,2.361,12.997,57.996
2026-07-10 11:30,45.31,2.352,13.033,56.966
2026-07-10 11:31,44.68,2.349,12.936,57.529
2026-07-10 11:32,44.45,2.314,13.03,56.475
2026-07-10 11:33,45.13,2.332,13.392,57.419
2026-07-10 11:34,44.62,2.496,13.135,57.966
2026-07-10 11:35,44.95,2.386,13.408,58.631
2026-07-10 11:36,44.66,2.497,13.257,58.281
2026-07-10 11:37,44.62,2.366,12.642,57.185
2026-07-10 11:38,45.26,2.495,13.046,57.766
2026-07-10 11:39,44.75,2.439,12.736,58.012
2026-07-10 11:40,45.03,2.391,13.019,58.209
2026-07-10 11:41,45.11,2.275,13.317,57.802
2026-07-10 11:42,44.72,2.364,13.689,59.004
2026-07-10 11:43,44.87,2.407,13.391,56.888
2026-07-10 11:44,45.38,2.444,13.526,58.785
2026-07-10 11:45,45.19,2.384,12.993,58.516
2026-07-10 11:46,44.93,2.349,13.224,58.193
2026-07-10 11:47,44.91,2.473,13.081,59.369
2026-07-10 11:48,44.93,2.535,12.599,59.79
2026-07-10 11:49,44.9,2.212,12.893,58.657
2026-07-10 11:50,44.7,2.294,13.032,58.929
2026-07-10 11:51,44.92,2.482,12.99,58.245
2026-07-10 11:52,45.47,2.646,13.405,58.704
2026-07-10 11:53,45.21,2.39,12.981,59.312
2026-07-10 11:54,45.3,2.486,13.515,59.087
2026-07-10 11:55,45.4,2.392,13.337,59.765
2026-07-10 11:56,45.67,2.411,13.905,60.146
2026-07-10 11:57,45.94,2.245,14.003,59.132
2026-07-10 11:58,45.54,2.529,13.085,59.345
2026-07-10 11:59,46.05,2.459,13.897,59.959
2026-07-10 12:00,45.48,2.353,13.819,59.679
2026-07-10 12:01,45.67,2.051,13.626,60.127
2026-07-10 12:02,45.81,2.396,13.369,58.297
2026-07-10 12:03,45.35,2.164,12.902,60.187
2026-07-10 12:04,45.59,2.369,13.44,59.362
2026-07-10 12:05,45.72,2.625,13.733,60.405
2026-07-10 12:06,45.66,2.555,13.269,60.258
2026-07-10 12:07,45.37,2.425,13.788,60.251
2026-07-10 12:08,46.04,2.604,13.664,59.3
2026-07-10 12:09,45.81,2.382,13.757,59.099
2026-07-10 12:10,45.7,2.427,13.937,60.111
2026-07-10 12:11,45.95,2.552,13.819,60.858
2026-07-10 12:12,46.06,2.397,13.228,59.874
2026-07-10 12:13,46.14,2.439,13.689,59.72
2026-07-10 12:14,45.69,2.432,13.409,59.508
2026-07-10 12:15,45.55,2.744,12.878,60.031
2026-07-10 12:16,45.89,2.457,13.486,60.041
2026-07-10 12:17,46.32,2.636,13.465,59.676
2026-07-10 12:18,46.27,2.752,13.28,59.194
2026-07-10 12:19,46.14,2.641,14.185,60.761
2026-07-10 12:20,46.39,2.609,13.856,59.467
2026-07-10 12:21,45.96,2.558,13.583,60.677
2026-07-10 12:22,46.38,2.813,14.099,59.441
2026-07-10 12:23,45.97,2.539,13.88,60.047
2026-07-10 12:24,46.29,2.673,14.401,59.875
2026-07-10 12:25,46.94,2.564,13.549,61.228
2026-07-10 12:26,46.33,2.425,13.543,60.277
2026-07-10 12:27,46.43,2.626,13.942,60.387
2026-07-10 12:28,46.55,2.828,13.959,59.751
2026-07-10 12:29,46.45,2.53,13.546,59.09
2026-07-10 12:30,45.96,2.402,13.717,60.519
2026-07-10 12:31,46.26,2.435,13.899,59.509
2026-07-10 12:32,46.48,2.834,13.743,59.552
2026-07-10 12:33,46.73,2.578,13.558,61.085
2026-07-10 12:34,46.07,2.712,13.751,60.662
2026-07-10 12:35,46.64,2.765,13.603,60.478
2026-07-10 12:36,46.62,3.014,13.658,60.447
2026-07-10 12:37,45.86,2.665,13.496,60.245
2026-07-10 12:38,46.04,2.801,13.35,60.202
2026-07-10 12:39,46.42,2.789,13.781,59.907
2026-07-10 12:40,46.71,2.46,13.573,60.467
2026-07-10 12:41,46.36,2.617,13.913,58.899
2026-07-10 12:42,46.24,2.653,13.321,61.505
2026-07-10 12:43,46.19,2.63,13.577,60.483
2026-07-10 12:44,46.43,2.671,14.1,59.853
2026-07-10 12:45,46.55,2.928,13.612,60.265
2026-07-10 12:46,46.38,2.861,13.501,60.105
2026-07-10 12:47,46.56,2.834,14.196,60.843
2026-07-10 12:48,46.25,3.06,13.603,60.043
2026-07-10 12:49,46.1,2.631,13.518,60.506
2026-07-10 12:50,46.62,2.924,14.034,59.966
2026-07-10 12:51,46.55,2.875,13.737,60.389
2026-07-10 12:52,46.57,2.499,13.966,59.827
2026-07-10 12:53,46.79,2.929,13.29,60.17
2026-07-10 12:54,47.15,2.865,14.025,59.589
2026-07-10 12:55,46.29,2.99,13.18,59.628
2026-07-10 12:56,46.54,2.847,13.654,60.434
2026-07-10 12:57,47.07,2.94,13.984,60.256
2026-07-10 12:58,46.82,3.018,14.074,59.553
2026-07-10 12:59,46.56,2.875,14.069,60.278
2026-07-10 13:00,46.93,2.775,14.04,60.953
2026-07-10 13:01,46.54,3.127,14.204,60.053
2026-07-10 13:02,46.59,3.308,13.638,60.507
2026-07-10 13:03,47.01,3.081,14.093,60.5
2026-07-10 13:04,46.85,3.231,13.572,59.855
2026-07-10 13:05,47.11,3.143,14.068,59.795
2026-07-10 13:06,47.37,2.853,14.362,60.703
2026-07-10 13:07,46.38,2.899,13.379,60.473
2026-07-10 13:08,46.85,3.264,14.388,59.751
2026-07-10 13:09,46.91,2.95,13.583,59.957
2026-07-10 13:10,46.44,2.975,13.665,60.667
2026-07-10 13:11,46.91,3.304,13.595,60.407
2026-07-10 13:12,46.71,2.757,14.119,60.47
2026-07-10 13:13,46.86,2.67,13.797,60.194
2026-07-10 13:14,46.7,3.132,13.818,58.702
2026-07-10 13:15,46.54,2.944,13.94,60.275
2026-07-10 13:16,46.74,3.109,13.748,60.157
2026-07-10 13:17,46.8,2.962,13.156,58.706
2026-07-10 13:18,46.33,2.963,13.501,59.472
2026-07-10 13:19,46.95,2.855,14.009,59.595
2026-07-10 13:20,46.54,3.223,14.069,59.884
2026-07-10 13:21,47.4,3.324,13.865,58.87
2026-07-10 13:22,47.13,2.946,13.548,60.026
2026-07-10 13:23,46.88,2.895,13.72,58.972
2026-07-10 13:24,47.25,3.284,14.042,59.043
2026-07-10 13:25,47.43,3.192,14.158,58.864
2026-07-10 13:26,47.49,3.402,13.899,59.182
2026-07-10 13:27,47.51,3.009,14.007,58.439
2026-07-10 13:28,46.99,3.229,14.0,59.69
2026-07-10 13:29,47.37,3.146,13.853,58.579
2026-07-10 13:30,47.26,2.929,14.193,59.372
2026-07-10 13:31,47.38,3.212,13.952,87.67
2026-07-10 13:32,47.55,2.732,13.797,87.15
2026-07-10 13:33,47.4,3.45,13.975,87.212
2026-07-10 13:34,47.04,3.333,14.255,88.055
2026-07-10 13:35,47.48,3.201,14.156,86.945
2026-07-10 13:36,47.02,3.014,13.316,86.818
2026-07-10 13:37,47.3,3.099,13.84,86.106
2026-07-10 13:38,47.95,3.19,14.23,86.151
2026-07-10 13:39,47.44,2.937,14.203,85.916
2026-07-10 13:40,47.43,3.389,13.941,84.797
2026-07-10 13:41,47.91,3.197,13.973,84.984
2026-07-10 13:42,47.66,3.198,14.48,85.055
2026-07-10 13:43,47.69,3.032,13.828,85.725
2026-07-10 13:44,47.43,3.125,14.193,85.713
2026-07-10 13:45,47.97,3.408,13.931,84.766
2026-07-10 13:46,47.61,3.242,14.349,86.589
2026-07-10 13:47,47.48,3.42,13.838,84.61
2026-07-10 13:48,47.97,2.998,14.105,86.431
2026-07-10 13:49,47.92,3.157,13.503,85.621
2026-07-10 13:50,47.69,3.459,14.016,84.862
2026-07-10 13:51,47.96,3.472,13.886,84.975
2026-07-10 13:52,47.79,3.126,14.306,85.44
2026-07-10 13:53,48.08,3.438,14.026,83.653
2026-07-10 13:54,47.95,3.122,14.529,83.362
2026-07-10 13:55,48.44,3.455,14.58,82.615
2026-07-10 13:56,48.48,3.187,14.413,84.256
2026-07-10 13:57,48.09,3.205,14.062,84.202
2026-07-10 13:58,48.01,3.307,13.975,84.894
2026-07-10 13:59,47.84,3.527,14.368,84.9
2026-07-10 14:00,48.13,3.476,14.17,84.367
2026-07-10 14:01,48.08,3.16,14.505,83.716
2026-07-10 14:02,48.15,3.21,14.442,83.152
2026-07-10 14:03,47.53,3.373,14.058,84.336
2026-07-10 14:04,47.92,3.233,13.808,84.334
2026-07-10 14:05,47.96,3.253,14.333,82.047
2026-07-10 14:06,48.01,3.416,14.496,83.026
2026-07-10 14:07,47.62,3.492,14.152,82.859
2026-07-10 14:08,47.73,3.205,13.975,83.969
2026-07-10 14:09,47.73,3.352,13.879,82.562
2026-07-10 14:10,48.17,3.253,14.359,81.934
2026-07-10 14:11,48.07,3.354,14.677,82.288
2026-07-10 14:12,47.81,3.476,14.581,82.124
2026-07-10 14:13,47.58,3.229,13.828,80.886
2026-07-10 14:14,47.59,3.23,14.33,80.234
2026-07-10 14:15,48.28,2.882,14.403,79.983
2026-07-10 14:16,48.02,3.238,14.278,80.119
2026-07-10 14:17,48.18,3.422,14.168,79.689
2026-07-10 14:18,48.04,3.345,14.341,80.83
2026-07-10 14:19,48.29,3.447,14.28,80.103
2026-07-10 14:20,48.04,3.222,13.938,81.96
2026-07-10 14:21,47.87,3.286,14.283,80.719
2026-07-10 14:22,47.6,3.228,14.416,80.274
2026-07-10 14:23,48.04,3.481,14.102,80.47
2026-07-10 14:24,47.85,3.375,14.508,79.563
2026-07-10 14:25,47.75,3.268,14.192,79.161
2026-07-10 14:26,47.99,3.5,14.347,79.38
2026-07-10 14:27,48.46,3.301,14.468,78.989
2026-07-10 14:28,47.91,3.253,14.586,81.554
2026-07-10 14:29,47.69,3.411,14.157,79.315
2026-07-10 14:30,47.7,3.325,14.733,78.605
2026-07-10 14:31,48.03,3.694,14.683,79.423
2026-07-10 14:32,47.97,3.407,14.131,78.12
2026-07-10 14:33,47.98,3.287,14.549,79.532
2026-07-10 14:34,47.75,3.192,14.058,77.746
2026-07-10 14:35,47.89,3.716,14.743,77.895
2026-07-10 14:36,47.69,3.349,14.375,78.859
2026-07-10 14:37,48.14,3.378,14.123,79.005
2026-07-10 14:38,48.21,3.614,14.454,77.412
2026-07-10 14:39,47.94,3.29,14.917,77.595
2026-07-10 14:40,48.27,3.54,14.983,76.988
2026-07-10 14:41,47.81,3.14,14.106,77.936
2026-07-10 14:42,47.8,3.208,13.868,76.085
2026-07-10 14:43,47.83,3.333,14.272,77.129
2026-07-10 14:44,47.76,3.42,13.7,77.494
2026-07-10 14:45,47.97,3.58,13.906,78.193
2026-07-10 14:46,47.57,3.052,14.159,75.789
2026-07-10 14:47,47.93,3.019,14.914,76.283
2026-07-10 14:48,47.8,3.449,14.281,75.917
2026-07-10 14:49,47.63,3.436,13.895,75.679
2026-07-10 14:50,47.37,3.189,14.169,76.567
2026-07-10 14:51,47.64,3.523,14.416,74.865
2026-07-10 14:52,47.6,3.263,13.738,74.65
2026-07-10 14:53,47.5,3.309,13.84,75.69
2026-07-10 14:54,47.71,3.501,14.489,75.217
2026-07-10 14:55,48.2,3.447,14.493,74.189
2026-07-10 14:56,47.54,3.332,14.338,74.194
2026-07-10 14:57,47.64,3.535,13.928,74.822
2026-07-10 14:58,48.27,3.154,14.253,74.014
2026-07-10 14:59,47.84,3.363,14.458,74.462
2026-07-10 15:00,47.53,3.282,14.52,72.966
2026-07-10 15:01,47.73,3.516,14.02,74.733
2026-07-10 15:02,47.92,3.318,14.28,72.808
2026-07-10 15:03,48.33,3.533,13.841,71.165
2026-07-10 15:04,48.16,3.654,14.407,70.869
2026-07-10 15:05,48.05,3.225,14.167,72.456
2026-07-10 15:06,48.04,3.417,14.433,71.651
2026-07-10 15:07,47.51,3.519,13.889,70.635
2026-07-10 15:08,48.14,3.397,14.115,70.781
2026-07-10 15:09,47.92,3.615,14.163,71.354
2026-07-10 15:10,48.16,3.4,14.648,70.919
2026-07-10 15:11,48.17,3.267,14.686,69.887
2026-07-10 15:12,47.86,3.42,14.659,70.585
2026-07-10 15:13,48.07,3.332,14.725,68.556
2026-07-10 15:14,48.3,3.347,14.365,69.389
2026-07-10 15:15,48.42,3.312,14.571,69.723
2026-07-10 15:16,48.47,3.515,14.092,68.87
2026-07-10 15:17,48.55,3.189,14.643,68.595
2026-07-10 15:18,48.07,3.37,13.874,68.384
2026-07-10 15:19,48.11,3.625,14.052,69.817
2026-07-10 15:20,48.1,3.355,14.031,69.818
2026-07-10 15:21,48.02,3.085,14.472,67.406
2026-07-10 15:22,47.92,3.511,14.99,68.52
2026-07-10 15:23,48.72,3.242,14.685,67.285
2026-07-10 15:24,48.19,3.423,14.279,67.757
2026-07-10 15:25,48.41,3.566,14.573,68.703
2026-07-10 15:26,48.09,3.351,14.561,65.796
2026-07-10 15:27,48.0,3.106,14.41,66.494
2026-07-10 15:28,48.08,3.168,14.191,67.585
2026-07-10 15:29,48.42,3.541,14.125,67.552
2026-07-10 15:30,48.01,3.419,14.605,66.919
2026-07-10 15:31,48.12,3.131,14.047,65.766
2026-07-10 15:32,48.14,3.564,14.569,65.13
2026-07-10 15:33,48.67,3.25,14.659,65.136
2026-07-10 15:34,48.25,3.363,14.274,65.024
2026-07-10 15:35,48.42,3.529,14.328,64.311
2026-07-10 15:36,48.31,3.431,14.473,65.781
2026-07-10 15:37,48.32,3.392,13.975,63.389
2026-07-10 15:38,48.36,3.222,14.655,63.247
2026-07-10 15:39,47.72,3.493,13.975,61.821
2026-07-10 15:40,47.92,3.399,14.515,63.424
2026-07-10 15:41,48.49,3.679,14.696,63.243
2026-07-10 15:42,47.93,3.507,13.933,63.125
2026-07-10 15:43,48.32,3.123,14.326,61.681
2026-07-10 15:44,47.49,3.256,14.515,63.106
2026-07-10 15:45,47.67,3.391,13.827,62.056
2026-07-10 15:46,47.79,3.344,14.181,61.867
2026-07-10 15:47,47.37,3.437,14.001,61.06
2026-07-10 15:48,47.07,3.404,13.618,62.061
2026-07-10 15:49,47.41,3.059,14.253,61.266
2026-07-10 15:50,47.43,3.357,13.734,60.337
2026-07-10 15:51,47.6,3.465,13.681,60.586
2026-07-10 15:52,47.3,3.09,14.137,61.077
2026-07-10 15:53,47.21,3.411,14.393,60.02
2026-07-10 15:54,47.42,3.321,14.275,60.603
2026-07-10 15:55,47.67,3.061,13.994,59.709
2026-07-10 15:56,47.6,3.478,13.894,60.575
2026-07-10 15:57,47.48,2.916,14.387,59.477
2026-07-10 15:58,48.12,3.351,14.287,58.899
2026-07-10 15:59,47.43,3.275,14.258,59.678
2026-07-10 16:00,47.78,3.442,14.569,57.722
2026-07-10 16:01,47.26,2.39,13.448,58.318
2026-07-10 16:02,47.55,2.428,14.504,58.012
2026-07-10 16:03,47.5,2.48,13.882,57.308
2026-07-10 16:04,47.82,2.566,14.523,56.592
2026-07-10 16:05,47.0,2.647,13.609,57.944
2026-07-10 16:06,47.27,2.515,14.328,57.369
2026-07-10 16:07,47.64,2.465,14.727,56.63
2026-07-10 16:08,47.14,2.616,14.48,55.447
2026-07-10 16:09,47.35,2.471,13.956,54.635
2026-07-10 16:10,47.41,2.559,13.763,55.056
2026-07-10 16:11,47.66,2.48,14.432,54.656
2026-07-10 16:12,47.72,2.418,14.087,54.988
2026-07-10 16:13,47.5,2.323,13.972,53.749
2026-07-10 16:14,47.71,2.284,14.082,53.343
2026-07-10 16:15,47.93,2.412,14.65,54.743
2026-07-10 16:16,47.46,2.322,14.018,53.682
2026-07-10 16:17,47.84,2.489,14.221,54.104
2026-07-10 16:18,47.54,2.329,14.264,53.819
2026-07-10 16:19,46.98,2.639,14.37,53.925
2026-07-10 16:20,47.58,2.481,14.269,53.624
2026-07-10 16:21,47.61,2.494,14.604,52.287
2026-07-10 16:22,47.56,2.634,14.57,49.914
2026-07-10 16:23,47.59,2.32,14.57,52.046
2026-07-10 16:24,47.63,2.601,14.402,50.746
2026-07-10 16:25,47.28,2.398,13.903,52.024
2026-07-10 16:26,47.36,2.599,13.807,51.178
2026-07-10 16:27,47.9,2.505,13.948,49.446
2026-07-10 16:28,47.0,2.534,13.531,50.592
2026-07-10 16:29,47.66,2.615,14.609,49.284
2026-07-10 16:30,47.02,2.652,13.937,50.816
2026-07-10 16:31,47.23,2.365,13.975,48.915
2026-07-10 16:32,47.65,2.58,14.725,47.572
2026-07-10 16:33,47.13,2.672,14.702,48.289
2026-07-10 16:34,47.28,2.633,14.252,49.573
2026-07-10 16:35,47.04,2.36,13.752,48.738
2026-07-10 16:36,47.83,2.516,14.26,47.098
2026-07-10 16:37,47.47,2.228,13.809,46.303
2026-07-10 16:38,47.57,2.408,14.282,48.135
2026-07-10 16:39,47.41,2.439,14.199,46.97
2026-07-10 16:40,47.19,2.354,14.095,46.266
2026-07-10 16:41,47.63,2.4,14.11,46.364
2026-07-10 16:42,47.19,2.35,13.61,45.623
2026-07-10 16:43,47.85,2.419,14.369,45.898
2026-07-10 16:44,47.11,2.53,14.188,43.987
2026-07-10 16:45,47.48,2.36,13.838,45.906
2026-07-10 16:46,47.87,2.332,14.104,43.976
2026-07-10 16:47,47.12,2.44,13.536,43.743
2026-07-10 16:48,47.51,2.442,14.281,43.696
2026-07-10 16:49,47.11,2.53,14.324,44.629
2026-07-10 16:50,47.8,2.455,14.187,43.363
2026-07-10 16:51,47.14,2.29,14.115,42.478
2026-07-10 16:52,46.84,2.547,13.463,44.286
2026-07-10 16:53,47.28,2.434,13.723,41.793
2026-07-10 16:54,47.05,2.531,13.933,41.556
2026-07-10 16:55,47.31,2.516,14.632,41.132
2026-07-10 16:56,47.31,2.372,14.086,40.596
2026-07-10 16:57,46.87,2.468,14.016,40.772
2026-07-10 16:58,47.16,2.293,13.936,40.615
2026-07-10 16:59,47.25,2.499,14.283,39.961
2026-07-10 17:00,46.55,2.485,13.457,41.027
2026-07-10 17:01,47.28,2.392,13.982,38.676
2026-07-10 17:02,47.0,2.537,13.357,39.853
2026-07-10 17:03,47.41,2.354,14.731,38.161
2026-07-10 17:04,47.16,2.338,14.036,38.538
2026-07-10 17:05,47.02,2.625,14.147,37.899
2026-07-10 17:06,47.13,2.497,14.126,39.72
2026-07-10 17:07,47.39,2.285,13.803,36.635
2026-07-10 17:08,46.93,2.483,13.328,36.957
2026-07-10 17:09,47.18,2.308,13.928,37.803
2026-07-10 17:10,46.3,2.48,13.466,35.44
2026-07-10 17:11,47.0,2.506,14.211,36.641
2026-07-10 17:12,46.82,2.503,13.915,36.468
2026-07-10 17:13,46.5,2.55,13.607,36.75
2026-07-10 17:14,47.6,2.407,13.591,34.892
2026-07-10 17:15,47.06,2.49,14.04,35.071
2026-07-10 17:16,47.59,2.706,14.27,33.773
2026-07-10 17:17,47.09,2.383,13.271,35.607
2026-07-10 17:18,47.16,2.426,14.248,33.803
2026-07-10 17:19,47.59,2.481,14.385,32.182
2026-07-10 17:20,46.57,2.446,14.009,33.943
2026-07-10 17:21,47.31,2.42,14.093,33.333
2026-07-10 17:22,46.81,2.447,13.734,32.935
2026-07-10 17:23,46.91,2.436,13.861,31.461
2026-07-10 17:24,46.96,2.458,13.719,31.307
2026-07-10 17:25,47.31,2.552,13.64,31.418
2026-07-10 17:26,47.29,2.39,13.722,31.405
2026-07-10 17:27,47.41,2.485,14.033,31.012
2026-07-10 17:28,46.66,2.43,14.033,29.781
2026-07-10 17:29,46.83,2.396,14.013,31.221
2026-07-10 17:30,46.65,2.423,14.371,30.595
2026-07-10 17:31,46.4,2.506,14.09,30.788
2026-07-10 17:32,46.88,2.312,14.027,30.045
2026-07-10 17:33,46.36,2.426,13.604,31.173
2026-07-10 17:34,47.01,2.445,13.965,29.379
2026-07-10 17:35,46.69,2.322,13.778,29.606
2026-07-10 17:36,46.59,2.392,13.699,29.683
2026-07-10 17:37,46.62,2.437,13.849,28.424
2026-07-10 17:38,46.88,2.536,14.367,27.62
2026-07-10 17:39,46.54,2.465,14.034,28.016
2026-07-10 17:40,46.38,2.327,13.446,26.664
2026-07-10 17:41,46.8,2.51,13.444,25.715
2026-07-10 17:42,46.68,2.418,13.84,26.254
2026-07-10 17:43,46.59,2.417,13.392,26.364
2026-07-10 17:44,46.48,2.271,14.261,26.013
2026-07-10 17:45,46.64,2.515,13.683,25.066
2026-07-10 17:46,46.53,2.462,13.96,24.517
2026-07-10 17:47,46.02,2.251,13.608,23.816
2026-07-10 17:48,46.6,2.556,14.079,24.797
2026-07-10 17:49,46.43,2.6,13.481,25.169
2026-07-10 17:50,46.54,2.366,14.101,24.993
2026-07-10 17:51,46.29,2.482,13.903,24.781
2026-07-10 17:52,46.18,2.434,13.778,22.198
2026-07-10 17:53,46.51,2.448,13.902,22.629
2026-07-10 17:54,46.17,2.441,13.461,23.115
2026-07-10 17:55,46.14,2.439,13.993,22.227
2026-07-10 17:56,46.26,2.406,13.796,21.979
2026-07-10 17:57,46.08,2.371,13.935,21.582
2026-07-10 17:58,46.53,2.368,13.744,21.431
2026-07-10 17:59,46.19,2.32,13.334,20.703
2026-07-10 18:00,46.17,2.482,13.572,19.318
2026-07-10 18:01,45.84,2.452,13.525,19.669
2026-07-10 18:02,46.06,2.507,13.683,21.729
2026-07-10 18:03,46.42,2.602,13.657,18.78
2026-07-10 18:04,45.76,2.473,13.701,20.002
2026-07-10 18:05,45.2,2.422,13.719,19.338
2026-07-10 18:06,45.49,2.418,13.776,18.993
2026-07-10 18:07,46.04,2.392,13.529,17.433
2026-07-10 18:08,46.26,2.266,13.658,19.054
2026-07-10 18:09,45.31,2.397,13.524,18.092
2026-07-10 18:10,45.7,2.556,13.233,18.909
2026-07-10 18:11,45.63,2.4,13.732,18.36
2026-07-10 18:12,45.11,2.36,12.83,15.395
2026-07-10 18:13,45.43,2.392,12.914,17.141
2026-07-10 18:14,45.47,2.583,12.925,17.025
2026-07-10 18:15,45.58,2.426,13.507,15.231
2026-07-10 18:16,45.69,2.467,13.635,15.454
2026-07-10 18:17,45.12,2.262,13.012,15.915
2026-07-10 18:18,45.28,2.56,13.176,15.233
2026-07-10 18:19,45.86,2.56,13.973,14.025
2026-07-10 18:20,45.18,2.55,12.913,14.128
2026-07-10 18:21,45.07,2.313,13.779,14.81
2026-07-10 18:22,44.94,2.347,13.304,13.689
2026-07-10 18:23,45.06,2.436,13.315,14.12
2026-07-10 18:24,45.38,2.381,13.406,11.09
2026-07-10 18:25,45.35,2.408,13.024,11.99
2026-07-10 18:26,44.92,2.32,13.534,13.873
2026-07-10 18:27,44.81,2.561,13.62,12.302
2026-07-10 18:28,44.87,2.297,13.749,12.533
2026-07-10 18:29,45.1,2.416,13.498,12.651
2026-07-10 18:30,44.86,2.397,13.218,10.239
2026-07-10 18:31,45.19,2.255,13.339,10.786
2026-07-10 18:32,45.35,2.44,13.473,11.832
2026-07-10 18:33,45.09,2.318,13.141,10.907
2026-07-10 18:34,45.08,2.522,13.704,9.554
2026-07-10 18:35,45.26,2.346,13.328,10.25
2026-07-10 18:36,44.87,2.474,13.194,10.044
2026-07-10 18:37,44.99,2.284,12.983,8.53
2026-07-10 18:38,44.91,2.425,13.385,7.813
2026-07-10 18:39,44.75,2.245,12.949,9.366
2026-07-10 18:40,45.09,2.281,13.217,8.674
2026-07-10 18:41,44.41,2.445,12.892,7.515
2026-07-10 18:42,44.63,2.454,12.943,8.722
2026-07-10 18:43,44.14,2.287,13.029,7.681
2026-07-10 18:44,44.03,2.397,13.033,6.218
2026-07-10 18:45,44.3,2.388,13.011,7.318
2026-07-10 18:46,44.51,2.396,13.403,6.781
2026-07-10 18:47,43.62,2.451,12.93,5.229
2026-07-10 18:48,44.07,2.285,12.842,7.381
2026-07-10 18:49,44.1,2.422,13.05,4.172
2026-07-10 18:50,44.59,2.369,13.418,6.458
2026-07-10 18:51,43.97,2.549,12.416,5.598
2026-07-10 18:52,44.05,2.272,13.266,4.342
2026-07-10 18:53,44.1,2.349,12.894,4.682
2026-07-10 18:54,43.78,2.434,13.133,4.819
2026-07-10 18:55,43.93,2.591,12.929,3.236
2026-07-10 18:56,44.01,2.27,12.865,3.568
2026-07-10 18:57,44.06,2.444,12.875,3.299
2026-07-10 18:58,43.62,2.372,12.223,2.981
